liquor_id,liquor_name,ingredient_id,ingredient_name,ingredient_type,origin_ingredient_id,origin_ingredient_name,origin_type
1112,cherry_brandy,4653,pate,other,6172,sugar,dessert
1112,cherry_brandy,5424,rhubarb,other,6172,sugar,dessert
1112,cherry_brandy,5171,quince,other,6172,sugar,dessert
1112,cherry_brandy,3766,lemon_verbena,other,6172,sugar,dessert
1112,cherry_brandy,4153,meringue,other,6172,sugar,dessert
1112,cherry_brandy,58,agar,other,6172,sugar,dessert
1112,cherry_brandy,3133,guava,other,6172,sugar,dessert
1112,cherry_brandy,5192,raisin_bread,other,6172,sugar,dessert
1112,cherry_brandy,2761,fruit_preserve,other,6172,sugar,dessert
1112,cherry_brandy,2764,fruit_salad,other,6172,sugar,dessert
1112,cherry_brandy,6093,star_fruit,other,6172,sugar,dessert
1112,cherry_brandy,5967,sour_cherry,other,6172,sugar,dessert
1112,cherry_brandy,5328,red_raspberry,other,6172,sugar,dessert
1112,cherry_brandy,4433,nut,other,6172,sugar,dessert
1112,cherry_brandy,1368,cinnamon,other,6172,sugar,dessert
1112,cherry_brandy,3035,green_tea,other,6172,sugar,dessert
1112,cherry_brandy,2396,flour,other,6172,sugar,dessert
1112,cherry_brandy,4319,mulberry,other,6172,sugar,dessert
1112,cherry_brandy,2914,gooseberry,other,6172,sugar,dessert
1112,cherry_brandy,483,black_currant,other,6172,sugar,dessert
1112,cherry_brandy,6631,vanilla,other,6172,sugar,dessert
1112,cherry_brandy,5096,prickly_pear,other,6172,sugar,dessert
1112,cherry_brandy,1390,citrus_fruit,other,6172,sugar,dessert
1112,cherry_brandy,4724,pectin,other,6172,sugar,dessert
1112,cherry_brandy,504,black_raspberry,other,6172,sugar,dessert
2836,gin,4768,pheasant,other,2793,garlic,pungent
2836,gin,4527,orange_roughy,other,2793,garlic,pungent
2836,gin,3920,lovage,other,2793,garlic,pungent
2836,gin,114,amaranth,other,2793,garlic,pungent
2836,gin,5203,rapini,other,2793,garlic,pungent
2836,gin,3125,grouper,other,2793,garlic,pungent
2836,gin,6005,soybean_oil,asian,2793,garlic,pungent
2836,gin,2167,dumpling,other,2793,garlic,pungent
2836,gin,1023,catfish,seafood,2793,garlic,pungent
2836,gin,5919,snail,other,2793,garlic,pungent
2836,gin,1041,celery,other,4478,onion,pungent
2836,gin,6545,turmeric,other,4478,onion,pungent
2836,gin,5147,purslane,other,4478,onion,pungent
2836,gin,5027,potato,other,4478,onion,pungent
2836,gin,4132,meatloaf,other,4478,onion,pungent
2836,gin,2981,green_bell_pepper,other,4478,onion,pungent
2836,gin,6441,tomato,other,4478,onion,pungent
2836,gin,682,breadfruit,other,4478,onion,pungent
2836,gin,4527,orange_roughy,other,4478,onion,pungent
2836,gin,50,acorn,other,4478,onion,pungent
2836,gin,3125,grouper,other,4478,onion,pungent
2836,gin,6326,tamale,other,4478,onion,pungent
2836,gin,57,adzuki_bean,other,4478,onion,pungent
2836,gin,1081,chayote,other,4478,onion,pungent
2836,gin,6079,squab,other,4478,onion,pungent
2836,gin,1855,deer,other,4478,onion,pungent
2836,gin,6212,summer_savory,other,4478,onion,pungent
2836,gin,6086,squirrel,other,4478,onion,pungent
2836,gin,1489,conch,other,4478,onion,pungent
2836,gin,5330,red_rice,other,4478,onion,pungent
2836,gin,5203,rapini,other,4478,onion,pungent
2836,gin,6229,swede,other,4478,onion,pungent
2836,gin,4821,pigeon_pea,other,4478,onion,pungent
2836,gin,3562,kelp,other,4478,onion,pungent
2836,gin,4330,mushroom,other,4478,onion,pungent
2836,gin,1005,carrot,other,4478,onion,pungent
2836,gin,6255,sweet_marjoram,other,4478,onion,pungent
2836,gin,3572,kidney_bean,other,4478,onion,pungent
2836,gin,2167,dumpling,other,4478,onion,pungent
2836,gin,1017,cassava,other,4478,onion,pungent
2836,gin,1018,cassia,other,4478,onion,pungent
2836,gin,4733,pepper,other,4478,onion,pungent
2837,ginger,1041,celery,other,4478,onion,pungent
2837,ginger,6545,turmeric,other,4478,onion,pungent
2837,ginger,5147,purslane,other,4478,onion,pungent
2837,ginger,5027,potato,other,4478,onion,pungent
2837,ginger,4132,meatloaf,other,4478,onion,pungent
2837,ginger,2981,green_bell_pepper,other,4478,onion,pungent
2837,ginger,6441,tomato,other,4478,onion,pungent
2837,ginger,682,breadfruit,other,4478,onion,pungent
2837,ginger,4527,orange_roughy,other,4478,onion,pungent
2837,ginger,50,acorn,other,4478,onion,pungent
2837,ginger,3125,grouper,other,4478,onion,pungent
2837,ginger,6326,tamale,other,4478,onion,pungent
2837,ginger,57,adzuki_bean,other,4478,onion,pungent
2837,ginger,1081,chayote,other,4478,onion,pungent
2837,ginger,6079,squab,other,4478,onion,pungent
2837,ginger,1855,deer,other,4478,onion,pungent
2837,ginger,6212,summer_savory,other,4478,onion,pungent
2837,ginger,6086,squirrel,other,4478,onion,pungent
2837,ginger,1489,conch,other,4478,onion,pungent
2837,ginger,5330,red_rice,other,4478,onion,pungent
2837,ginger,5203,rapini,other,4478,onion,pungent
2837,ginger,6229,swede,other,4478,onion,pungent
2837,ginger,4821,pigeon_pea,other,4478,onion,pungent
2837,ginger,3562,kelp,other,4478,onion,pungent
2837,ginger,4330,mushroom,other,4478,onion,pungent
2837,ginger,1005,carrot,other,4478,onion,pungent
2837,ginger,6255,sweet_marjoram,other,4478,onion,pungent
2837,ginger,3572,kidney_bean,other,4478,onion,pungent
2837,ginger,2167,dumpling,other,4478,onion,pungent
2837,ginger,1017,cassava,other,4478,onion,pungent
2837,ginger,1018,cassia,other,4478,onion,pungent
2837,ginger,4733,pepper,other,4478,onion,pungent
2860,ginkgo_nut,4768,pheasant,other,2793,garlic,pungent
2860,ginkgo_nut,4527,orange_roughy,other,2793,garlic,pungent
2860,ginkgo_nut,3920,lovage,other,2793,garlic,pungent
2860,ginkgo_nut,114,amaranth,other,2793,garlic,pungent
2860,ginkgo_nut,5203,rapini,other,2793,garlic,pungent
2860,ginkgo_nut,3125,grouper,other,2793,garlic,pungent
2860,ginkgo_nut,6005,soybean_oil,asian,2793,garlic,pungent
2860,ginkgo_nut,2167,dumpling,other,2793,garlic,pungent
2860,ginkgo_nut,1023,catfish,seafood,2793,garlic,pungent
2860,ginkgo_nut,5919,snail,other,2793,garlic,pungent
2860,ginkgo_nut,1041,celery,other,4478,onion,pungent
2860,ginkgo_nut,6545,turmeric,other,4478,onion,pungent
2860,ginkgo_nut,5147,purslane,other,4478,onion,pungent
2860,ginkgo_nut,5027,potato,other,4478,onion,pungent
2860,ginkgo_nut,4132,meatloaf,other,4478,onion,pungent
2860,ginkgo_nut,2981,green_bell_pepper,other,4478,onion,pungent
2860,ginkgo_nut,6441,tomato,other,4478,onion,pungent
2860,ginkgo_nut,682,breadfruit,other,4478,onion,pungent
2860,ginkgo_nut,4527,orange_roughy,other,4478,onion,pungent
2860,ginkgo_nut,50,acorn,other,4478,onion,pungent
2860,ginkgo_nut,3125,grouper,other,4478,onion,pungent
2860,ginkgo_nut,6326,tamale,other,4478,onion,pungent
2860,ginkgo_nut,57,adzuki_bean,other,4478,onion,pungent
2860,ginkgo_nut,1081,chayote,other,4478,onion,pungent
2860,ginkgo_nut,6079,squab,other,4478,onion,pungent
2860,ginkgo_nut,1855,deer,other,4478,onion,pungent
2860,ginkgo_nut,6212,summer_savory,other,4478,onion,pungent
2860,ginkgo_nut,6086,squirrel,other,4478,onion,pungent
2860,ginkgo_nut,1489,conch,other,4478,onion,pungent
2860,ginkgo_nut,5330,red_rice,other,4478,onion,pungent
2860,ginkgo_nut,5203,rapini,other,4478,onion,pungent
2860,ginkgo_nut,6229,swede,other,4478,onion,pungent
2860,ginkgo_nut,4821,pigeon_pea,other,4478,onion,pungent
2860,ginkgo_nut,3562,kelp,other,4478,onion,pungent
2860,ginkgo_nut,4330,mushroom,other,4478,onion,pungent
2860,ginkgo_nut,1005,carrot,other,4478,onion,pungent
2860,ginkgo_nut,6255,sweet_marjoram,other,4478,onion,pungent
2860,ginkgo_nut,3572,kidney_bean,other,4478,onion,pungent
2860,ginkgo_nut,2167,dumpling,other,4478,onion,pungent
2860,ginkgo_nut,1017,cassava,other,4478,onion,pungent
2860,ginkgo_nut,1018,cassia,other,4478,onion,pungent
2860,ginkgo_nut,4733,pepper,other,4478,onion,pungent
4702,pear_brandy,4096,marzipan,other,1266,chocolate,dessert
4702,pear_brandy,453,biscuit,other,1266,chocolate,dessert
4702,pear_brandy,3308,hop,other,1266,chocolate,dessert
4702,pear_brandy,5967,sour_cherry,other,1266,chocolate,dessert
4702,pear_brandy,1458,coffee,other,1266,chocolate,dessert
4702,pear_brandy,1427,cocoa_butter,other,1266,chocolate,dessert
4702,pear_brandy,885,candy_bar,other,1266,chocolate,dessert
4702,pear_brandy,1429,cocoa_powder,other,1266,chocolate,dessert
4702,pear_brandy,2188,egg,other,1328,chocolate_spread,dessert
4702,pear_brandy,4768,pheasant,other,1681,cream,dessert
4702,pear_brandy,2821,gelatin,other,1681,cream,dessert
4702,pear_brandy,5228,ravioli,other,1681,cream,dessert
4702,pear_brandy,3148,haddock,other,1681,cream,dessert
4702,pear_brandy,4653,pate,other,1681,cream,dessert
4702,pear_brandy,885,candy_bar,other,1681,cream,dessert
4702,pear_brandy,854,camembert_cheese,other,1681,cream,dessert
4702,pear_brandy,4630,passion_fruit,other,1681,cream,dessert
4702,pear_brandy,4153,meringue,other,1681,cream,dessert
4702,pear_brandy,6490,truffle,other,1681,cream,dessert
4702,pear_brandy,5192,raisin_bread,other,1682,cream_cheese,dessert
4702,pear_brandy,2761,fruit_preserve,other,1682,cream_cheese,dessert
4702,pear_brandy,4588,pancake,other,1682,cream_cheese,dessert
4702,pear_brandy,5676,scotch_whisky,other,1682,cream_cheese,dessert
4702,pear_brandy,6766,waffle,other,1682,cream_cheese,dessert
4702,pear_brandy,273,bagel,other,1682,cream_cheese,dessert
4702,pear_brandy,3378,ice_cream_cone,dessert,1682,cream_cheese,dessert
4702,pear_brandy,885,candy_bar,other,1682,cream_cheese,dessert
4702,pear_brandy,762,buffalo,other,1682,cream_cheese,dessert
4702,pear_brandy,3133,guava,other,1682,cream_cheese,dessert
4702,pear_brandy,4153,meringue,other,3377,ice_cream,dessert
4702,pear_brandy,885,candy_bar,other,3377,ice_cream,dessert
4702,pear_brandy,838,cake,other,3377,ice_cream,dessert
4702,pear_brandy,5190,raisin,other,3378,ice_cream_cone,dessert
4702,pear_brandy,4204,milk,other,3378,ice_cream_cone,dessert
4702,pear_brandy,2188,egg,other,3378,ice_cream_cone,dessert
4702,pear_brandy,1682,cream_cheese,dessert,3378,ice_cream_cone,dessert
4702,pear_brandy,6131,strawberry,other,3378,ice_cream_cone,dessert
4702,pear_brandy,4092,marshmallow,other,3378,ice_cream_cone,dessert
4930,plum_brandy,4096,marzipan,other,1266,chocolate,dessert
4930,plum_brandy,453,biscuit,other,1266,chocolate,dessert
4930,plum_brandy,3308,hop,other,1266,chocolate,dessert
4930,plum_brandy,5967,sour_cherry,other,1266,chocolate,dessert
4930,plum_brandy,1458,coffee,other,1266,chocolate,dessert
4930,plum_brandy,1427,cocoa_butter,other,1266,chocolate,dessert
4930,plum_brandy,885,candy_bar,other,1266,chocolate,dessert
4930,plum_brandy,1429,cocoa_powder,other,1266,chocolate,dessert
4930,plum_brandy,2188,egg,other,1328,chocolate_spread,dessert
4930,plum_brandy,4768,pheasant,other,1681,cream,dessert
4930,plum_brandy,2821,gelatin,other,1681,cream,dessert
4930,plum_brandy,5228,ravioli,other,1681,cream,dessert
4930,plum_brandy,3148,haddock,other,1681,cream,dessert
4930,plum_brandy,4653,pate,other,1681,cream,dessert
4930,plum_brandy,885,candy_bar,other,1681,cream,dessert
4930,plum_brandy,854,camembert_cheese,other,1681,cream,dessert
4930,plum_brandy,4630,passion_fruit,other,1681,cream,dessert
4930,plum_brandy,4153,meringue,other,1681,cream,dessert
4930,plum_brandy,6490,truffle,other,1681,cream,dessert
4930,plum_brandy,5192,raisin_bread,other,1682,cream_cheese,dessert
4930,plum_brandy,2761,fruit_preserve,other,1682,cream_cheese,dessert
4930,plum_brandy,4588,pancake,other,1682,cream_cheese,dessert
4930,plum_brandy,5676,scotch_whisky,other,1682,cream_cheese,dessert
4930,plum_brandy,6766,waffle,other,1682,cream_cheese,dessert
4930,plum_brandy,273,bagel,other,1682,cream_cheese,dessert
4930,plum_brandy,3378,ice_cream_cone,dessert,1682,cream_cheese,dessert
4930,plum_brandy,885,candy_bar,other,1682,cream_cheese,dessert
4930,plum_brandy,762,buffalo,other,1682,cream_cheese,dessert
4930,plum_brandy,3133,guava,other,1682,cream_cheese,dessert
4930,plum_brandy,4153,meringue,other,3377,ice_cream,dessert
4930,plum_brandy,885,candy_bar,other,3377,ice_cream,dessert
4930,plum_brandy,838,cake,other,3377,ice_cream,dessert
4930,plum_brandy,5190,raisin,other,3378,ice_cream_cone,dessert
4930,plum_brandy,4204,milk,other,3378,ice_cream_cone,dessert
4930,plum_brandy,2188,egg,other,3378,ice_cream_cone,dessert
4930,plum_brandy,1682,cream_cheese,dessert,3378,ice_cream_cone,dessert
4930,plum_brandy,6131,strawberry,other,3378,ice_cream_cone,dessert
4930,plum_brandy,4092,marshmallow,other,3378,ice_cream_cone,dessert
6763,vodka,4768,pheasant,other,2793,garlic,pungent
6763,vodka,4527,orange_roughy,other,2793,garlic,pungent
6763,vodka,3920,lovage,other,2793,garlic,pungent
6763,vodka,114,amaranth,other,2793,garlic,pungent
6763,vodka,5203,rapini,other,2793,garlic,pungent
6763,vodka,3125,grouper,other,2793,garlic,pungent
6763,vodka,6005,soybean_oil,asian,2793,garlic,pungent
6763,vodka,2167,dumpling,other,2793,garlic,pungent
6763,vodka,1023,catfish,seafood,2793,garlic,pungent
6763,vodka,5919,snail,other,2793,garlic,pungent
6763,vodka,1041,celery,other,4478,onion,pungent
6763,vodka,6545,turmeric,other,4478,onion,pungent
6763,vodka,5147,purslane,other,4478,onion,pungent
6763,vodka,5027,potato,other,4478,onion,pungent
6763,vodka,4132,meatloaf,other,4478,onion,pungent
6763,vodka,2981,green_bell_pepper,other,4478,onion,pungent
6763,vodka,6441,tomato,other,4478,onion,pungent
6763,vodka,682,breadfruit,other,4478,onion,pungent
6763,vodka,4527,orange_roughy,other,4478,onion,pungent
6763,vodka,50,acorn,other,4478,onion,pungent
6763,vodka,3125,grouper,other,4478,onion,pungent
6763,vodka,6326,tamale,other,4478,onion,pungent
6763,vodka,57,adzuki_bean,other,4478,onion,pungent
6763,vodka,1081,chayote,other,4478,onion,pungent
6763,vodka,6079,squab,other,4478,onion,pungent
6763,vodka,1855,deer,other,4478,onion,pungent
6763,vodka,6212,summer_savory,other,4478,onion,pungent
6763,vodka,6086,squirrel,other,4478,onion,pungent
6763,vodka,1489,conch,other,4478,onion,pungent
6763,vodka,5330,red_rice,other,4478,onion,pungent
6763,vodka,5203,rapini,other,4478,onion,pungent
6763,vodka,6229,swede,other,4478,onion,pungent
6763,vodka,4821,pigeon_pea,other,4478,onion,pungent
6763,vodka,3562,kelp,other,4478,onion,pungent
6763,vodka,4330,mushroom,other,4478,onion,pungent
6763,vodka,1005,carrot,other,4478,onion,pungent
6763,vodka,6255,sweet_marjoram,other,4478,onion,pungent
6763,vodka,3572,kidney_bean,other,4478,onion,pungent
6763,vodka,2167,dumpling,other,4478,onion,pungent
6763,vodka,1017,cassava,other,4478,onion,pungent
6763,vodka,1018,cassia,other,4478,onion,pungent
6763,vodka,4733,pepper,other,4478,onion,pungent
1069,champagne,4096,marzipan,other,1266,chocolate,dessert
1069,champagne,453,biscuit,other,1266,chocolate,dessert
1069,champagne,3308,hop,other,1266,chocolate,dessert
1069,champagne,5967,sour_cherry,other,1266,chocolate,dessert
1069,champagne,1458,coffee,other,1266,chocolate,dessert
1069,champagne,1427,cocoa_butter,other,1266,chocolate,dessert
1069,champagne,885,candy_bar,other,1266,chocolate,dessert
1069,champagne,1429,cocoa_powder,other,1266,chocolate,dessert
1069,champagne,2188,egg,other,1328,chocolate_spread,dessert
1069,champagne,4768,pheasant,other,1681,cream,dessert
1069,champagne,2821,gelatin,other,1681,cream,dessert
1069,champagne,5228,ravioli,other,1681,cream,dessert
1069,champagne,3148,haddock,other,1681,cream,dessert
1069,champagne,4653,pate,other,1681,cream,dessert
1069,champagne,885,candy_bar,other,1681,cream,dessert
1069,champagne,854,camembert_cheese,other,1681,cream,dessert
1069,champagne,4630,passion_fruit,other,1681,cream,dessert
1069,champagne,4153,meringue,other,1681,cream,dessert
1069,champagne,6490,truffle,other,1681,cream,dessert
1069,champagne,5192,raisin_bread,other,1682,cream_cheese,dessert
1069,champagne,2761,fruit_preserve,other,1682,cream_cheese,dessert
1069,champagne,4588,pancake,other,1682,cream_cheese,dessert
1069,champagne,5676,scotch_whisky,other,1682,cream_cheese,dessert
1069,champagne,6766,waffle,other,1682,cream_cheese,dessert
1069,champagne,273,bagel,other,1682,cream_cheese,dessert
1069,champagne,3378,ice_cream_cone,dessert,1682,cream_cheese,dessert
1069,champagne,885,candy_bar,other,1682,cream_cheese,dessert
1069,champagne,762,buffalo,other,1682,cream_cheese,dessert
1069,champagne,3133,guava,other,1682,cream_cheese,dessert
1069,champagne,4768,pheasant,other,2793,garlic,pungent
1069,champagne,4527,orange_roughy,other,2793,garlic,pungent
1069,champagne,3920,lovage,other,2793,garlic,pungent
1069,champagne,114,amaranth,other,2793,garlic,pungent
1069,champagne,5203,rapini,other,2793,garlic,pungent
1069,champagne,3125,grouper,other,2793,garlic,pungent
1069,champagne,6005,soybean_oil,asian,2793,garlic,pungent
1069,champagne,2167,dumpling,other,2793,garlic,pungent
1069,champagne,1023,catfish,seafood,2793,garlic,pungent
1069,champagne,5919,snail,other,2793,garlic,pungent
1069,champagne,4153,meringue,other,3377,ice_cream,dessert
1069,champagne,885,candy_bar,other,3377,ice_cream,dessert
1069,champagne,838,cake,other,3377,ice_cream,dessert
1069,champagne,5190,raisin,other,3378,ice_cream_cone,dessert
1069,champagne,4204,milk,other,3378,ice_cream_cone,dessert
1069,champagne,2188,egg,other,3378,ice_cream_cone,dessert
1069,champagne,1682,cream_cheese,dessert,3378,ice_cream_cone,dessert
1069,champagne,6131,strawberry,other,3378,ice_cream_cone,dessert
1069,champagne,4092,marshmallow,other,3378,ice_cream_cone,dessert
1069,champagne,1041,celery,other,4478,onion,pungent
1069,champagne,6545,turmeric,other,4478,onion,pungent
1069,champagne,5147,purslane,other,4478,onion,pungent
1069,champagne,5027,potato,other,4478,onion,pungent
1069,champagne,4132,meatloaf,other,4478,onion,pungent
1069,champagne,2981,green_bell_pepper,other,4478,onion,pungent
1069,champagne,6441,tomato,other,4478,onion,pungent
1069,champagne,682,breadfruit,other,4478,onion,pungent
1069,champagne,4527,orange_roughy,other,4478,onion,pungent
1069,champagne,50,acorn,other,4478,onion,pungent
1069,champagne,3125,grouper,other,4478,onion,pungent
1069,champagne,6326,tamale,other,4478,onion,pungent
1069,champagne,57,adzuki_bean,other,4478,onion,pungent
1069,champagne,1081,chayote,other,4478,onion,pungent
1069,champagne,6079,squab,other,4478,onion,pungent
1069,champagne,1855,deer,other,4478,onion,pungent
1069,champagne,6212,summer_savory,other,4478,onion,pungent
1069,champagne,6086,squirrel,other,4478,onion,pungent
1069,champagne,1489,conch,other,4478,onion,pungent
1069,champagne,5330,red_rice,other,4478,onion,pungent
1069,champagne,5203,rapini,other,4478,onion,pungent
1069,champagne,6229,swede,other,4478,onion,pungent
1069,champagne,4821,pigeon_pea,other,4478,onion,pungent
1069,champagne,3562,kelp,other,4478,onion,pungent
1069,champagne,4330,mushroom,other,4478,onion,pungent
1069,champagne,1005,carrot,other,4478,onion,pungent
1069,champagne,6255,sweet_marjoram,other,4478,onion,pungent
1069,champagne,3572,kidney_bean,other,4478,onion,pungent
1069,champagne,2167,dumpling,other,4478,onion,pungent
1069,champagne,1017,cassava,other,4478,onion,pungent
1069,champagne,1018,cassia,other,4478,onion,pungent
1069,champagne,4733,pepper,other,4478,onion,pungent
1069,champagne,4744,peppermint,other,6172,sugar,dessert
1069,champagne,2188,egg,other,6172,sugar,dessert
1069,champagne,3727,lemon_balm,other,6172,sugar,dessert
1069,champagne,656,boysenberry,other,6172,sugar,dessert
1069,champagne,1426,cocoa,other,6172,sugar,dessert
1069,champagne,148,anise,other,6172,sugar,dessert
1069,champagne,3860,lingonberry,other,6172,sugar,dessert
1069,champagne,4763,persimmon,other,6172,sugar,dessert
1069,champagne,2335,filbert,other,6172,sugar,dessert
1069,champagne,805,buttermilk,other,6172,sugar,dessert
1069,champagne,5285,red_currant,other,6172,sugar,dessert
1069,champagne,5800,shortening,other,6172,sugar,dessert
1069,champagne,4521,orange_oil,other,6172,sugar,dessert
1069,champagne,4653,pate,other,6172,sugar,dessert
1069,champagne,5424,rhubarb,other,6172,sugar,dessert
1069,champagne,5171,quince,other,6172,sugar,dessert
1069,champagne,3766,lemon_verbena,other,6172,sugar,dessert
1069,champagne,4153,meringue,other,6172,sugar,dessert
1069,champagne,58,agar,other,6172,sugar,dessert
1069,champagne,3133,guava,other,6172,sugar,dessert
1069,champagne,5192,raisin_bread,other,6172,sugar,dessert
1069,champagne,2761,fruit_preserve,other,6172,sugar,dessert
1069,champagne,2764,fruit_salad,other,6172,sugar,dessert
1069,champagne,6093,star_fruit,other,6172,sugar,dessert
1069,champagne,5967,sour_cherry,other,6172,sugar,dessert
1069,champagne,5328,red_raspberry,other,6172,sugar,dessert
1069,champagne,4433,nut,other,6172,sugar,dessert
1069,champagne,1368,cinnamon,other,6172,sugar,dessert
1069,champagne,3035,green_tea,other,6172,sugar,dessert
1069,champagne,2396,flour,other,6172,sugar,dessert
1069,champagne,4319,mulberry,other,6172,sugar,dessert
1069,champagne,2914,gooseberry,other,6172,sugar,dessert
1069,champagne,483,black_currant,other,6172,sugar,dessert
1069,champagne,6631,vanilla,other,6172,sugar,dessert
1069,champagne,5096,prickly_pear,other,6172,sugar,dessert
1069,champagne,1390,citrus_fruit,other,6172,sugar,dessert
1069,champagne,4724,pectin,other,6172,sugar,dessert
1069,champagne,504,black_raspberry,other,6172,sugar,dessert
